********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
           33331         1.01143     368.893E-03     24.7286E-03
           33332     229.592E-03     972.459E-03    -15.5750E-03
           33333     206.736E-03     940.979E-03     2.46751E-03
           33334     197.107E-03     972.799E-03    -17.1722E-03
           33335     237.497E-03     807.589E-03    -19.8385E-03
           33336     496.870E-03     852.166E-03     4.63086E-03
           33337     338.220E-03         1.00852    -40.1133E-03
           33338     327.073E-03     999.742E-03    -33.4355E-03
           33339     367.219E-03     660.397E-03     780.407E-06
           33340     309.645E-03     975.914E-03    -3.93939E-03
           33341     294.845E-03     974.065E-03     191.635E-06
           33342     326.231E-03         1.02427    -45.3320E-03
           33343     348.085E-03         1.04293    -47.4254E-03
           33344     919.828E-03     188.894E-03    -41.3772E-03
           33345     944.554E-03     210.407E-03    -34.7028E-03
           33346     942.375E-03     201.639E-03    -34.6801E-03
           33347     955.530E-03     202.820E-03    -35.8403E-03
           33348     295.458E-03     842.310E-03     13.7076E-03
           33349     296.516E-03     817.361E-03     15.1713E-03
           33350     213.228E-03     973.366E-03     934.299E-06
           33351     176.891E-03     947.569E-03    -2.09638E-03
           33352     202.088E-03     769.935E-03    -4.12763E-03
           33353     243.231E-03     960.833E-03     2.92761E-03
           33354     231.612E-03     957.439E-03     2.33672E-03
           33355     232.286E-03     957.916E-03     4.22251E-03
           33356     330.269E-03         1.00020     32.9658E-03
           33357     325.992E-03         1.00754     43.0890E-03
           33358     323.535E-03         1.00091     35.4660E-03
           33359     312.443E-03         1.00362     42.1141E-03
           33360     356.593E-03     954.454E-03     13.3940E-03
           33361     337.623E-03     959.071E-03     12.4023E-03
           33362     354.520E-03     964.710E-03     15.8163E-03
           33363     294.010E-03     993.305E-03     18.1573E-03
           33364     986.612E-03     327.510E-03    -305.603E-06
           33365     663.169E-03     650.385E-03     485.399E-06
           33366     243.702E-03     935.357E-03    -18.9845E-03
           33367     221.214E-03     977.194E-03    -31.7929E-03
           33368     320.438E-03     960.439E-03     10.2693E-03
           33369     310.001E-03     990.032E-03     19.2569E-03
           33370     306.559E-03     966.092E-03     9.53130E-03
           33371     277.618E-03         1.00289     32.2958E-03
           33372     291.099E-03     991.713E-03     12.2585E-03
           33373     120.586E-03     936.470E-03     8.66744E-03
           33374     736.773E-03     298.054E-03    -1.57532E-03
           33375     725.886E-03     276.973E-03    -3.50873E-03
           33376     630.240E-03     444.719E-03     4.08727E-03
           33377     737.425E-03     448.615E-03     4.25651E-03
           33378     849.516E-03     565.220E-03    -5.58879E-03
           33379     846.727E-03     561.024E-03    -5.18542E-03
           33380     247.208E-03     966.452E-03     13.1672E-03
           33381     217.662E-03     973.618E-03     17.1051E-03
           33382     230.696E-03     964.361E-03     15.3177E-03
           33383     915.245E-03     175.538E-03    -42.3824E-03
           33384     882.472E-03     161.807E-03    -45.6468E-03
           33385     950.220E-03     193.084E-03    -9.60537E-03
           33386     262.632E-03     980.451E-03    -9.22973E-03
           33387     253.201E-03     977.311E-03    -11.9308E-03
           33388     765.351E-03     579.722E-03    -1.22245E-03
           33389     342.688E-03         1.01748     52.7594E-03
           33390     359.792E-03         1.01711     37.5286E-03
           33391     356.045E-03         1.02174     42.5297E-03
           33392     334.779E-03         1.01697     56.8868E-03
           33393     438.959E-03         1.20288     70.8273E-03
           33394     977.037E-03     244.021E-03    -20.1085E-03
           33395     300.732E-03     812.992E-03    -14.6181E-03
           33396     890.359E-03     771.948E-03    -17.2356E-06
           33397     876.631E-03     722.385E-03     1.00324E-03
           33398         1.21363     939.810E-03    -631.759E-06
           33399         1.14720     961.970E-03     781.033E-06
           33400         1.19016     941.999E-03     2.48905E-03
           33401     325.716E-03         1.01431     47.4479E-03
           33402     322.420E-03         1.01477     53.3230E-03
           33403     315.542E-03         1.01127     53.9987E-03
           33404     317.835E-03         1.01107     48.2225E-03
           33405     299.115E-03     993.898E-03     17.0976E-03
           33406     305.102E-03     992.987E-03     15.0261E-03
           33407     976.473E-03     227.158E-03    -16.2436E-03
           33408     977.309E-03     225.869E-03    -20.0104E-03
           33409     394.810E-03     613.787E-03     2.22677E-03
           33410     648.092E-03     755.038E-03     1.15778E-03
           33411     879.191E-03     586.398E-03    -7.50850E-03
           33412     986.017E-03     293.678E-03    -223.591E-06
           33413     840.608E-03     376.891E-03    -3.79654E-03
           33414     993.890E-03     321.460E-03     17.4496E-03
           33415     996.210E-03     326.333E-03     22.7484E-03
           33416     991.516E-03     324.979E-03     19.8257E-03
           33417     234.763E-03     977.461E-03    -6.45564E-03
           33418     268.962E-03     960.532E-03    -3.98799E-03
           33419     374.111E-03         1.00415     8.39313E-03
           33420         1.00398     322.721E-03    -42.2937E-03
           33421         1.04899     378.556E-03    -47.6117E-03
           33422         1.23085     565.515E-03     49.6738E-03
           33423         1.04020     315.138E-03     73.8438E-03
           33424     989.236E-03     277.987E-03     9.39192E-03
           33425     988.793E-03     279.130E-03     4.66085E-03
           33426         1.01156     362.041E-03     29.7134E-03
           33427     358.804E-03     975.169E-03     18.6140E-03
           33428     328.769E-03     974.326E-03     17.9739E-03
           33429     391.040E-03         1.00067     27.9314E-03
           33430     381.085E-03         1.02682     37.2290E-03
           33431     354.139E-03     958.044E-03     14.1149E-03
           33432     306.926E-03     987.976E-03     13.3843E-03
           33433     330.275E-03     991.883E-03     18.9486E-03
           33434     369.815E-03     990.279E-03     24.7795E-03
           33435     340.061E-03     987.992E-03     24.6642E-03
           33436     362.983E-03         1.00714     31.6453E-03
           33437     749.723E-03     302.380E-03    -7.71069E-03
           33438     782.863E-03     324.528E-03    -13.1410E-03
           33439     975.782E-03     370.938E-03    -1.96074E-03
           33440     707.970E-03     418.124E-03     4.69794E-03
           33441     673.373E-03     407.488E-03     5.51001E-03
           33442     972.965E-03     262.754E-03    -9.45565E-03
           33443     976.402E-03     286.212E-03    -3.25812E-03
           33444     972.107E-03     269.330E-03    -10.1847E-03
           33445     982.419E-03     303.064E-03     6.02373E-03
           33446     969.867E-03     424.432E-03     19.3806E-03
           33447     311.832E-03     745.907E-03     8.32103E-03
           33448     321.951E-03     755.993E-03     8.71389E-03
           33449     257.129E-03     967.704E-03     11.7258E-03
           33450     289.610E-03     970.592E-03    -3.10673E-03
           33451     279.590E-03     962.274E-03     4.61695E-03
           33452     271.674E-03     943.967E-03     11.0352E-03
           33453     294.163E-03     956.496E-03     226.246E-06
           33454     195.349E-03     849.523E-03     30.6362E-03
           33455     201.177E-03     869.137E-03     28.3182E-03
           33456     178.636E-03     898.466E-03     33.3930E-03
           33457     171.836E-03     878.061E-03     36.2857E-03
           33458     317.532E-03     789.778E-03     12.5892E-03
           33459     287.003E-03     804.039E-03     15.6393E-03
           33460     342.762E-03     996.208E-03     22.3434E-03
           33461     388.606E-03         1.05690     49.4974E-03
           33462     262.297E-03     969.288E-03    -11.2552E-03
           33463     216.219E-03     974.564E-03    -14.9785E-03
           33464     228.342E-03     974.892E-03    -14.2251E-03
           33465     164.658E-03     917.861E-03    -32.6852E-03
           33466     229.106E-03     943.547E-03    -21.3395E-03
           33467     226.499E-03     958.793E-03    -21.7265E-03
           33468     215.633E-03     955.262E-03    -26.9372E-03
           33469     397.509E-03         1.21453    -64.9175E-03
           33470     358.480E-03         1.19369    -69.4943E-03
           33471     295.947E-03         1.21581    -76.8984E-03
           33472     281.135E-03         1.12686    -68.6416E-03
           33473     262.407E-03         1.15710    -81.8255E-03
           33474     224.479E-03         1.09036    -89.1970E-03
           33475     63.7390E-03     995.839E-03    -16.7511E-03
           33476     802.107E-03     445.446E-03     2.15293E-03
           33477     834.553E-03     303.216E-03     14.2814E-03
           33478     976.013E-03     344.309E-03    -6.53291E-03
           33479     757.600E-03         1.37582     5.68724E-03
           33480     758.252E-03         1.37863     124.422E-06
           33481         1.05831     972.127E-03     619.177E-06
           33482     786.568E-03         1.22137     2.93106E-03
           33483     215.039E-03     937.776E-03    -12.4036E-03
           33484     205.237E-03     953.526E-03    -16.3518E-03
           33485     165.612E-03     967.073E-03    -11.1891E-03
